batsman,0,1,clutch_gap
UT Khawaja,125.53191489361701,81.81818181818183,-43.71373307543519
C de Grandhomme,146.45161290322582,102.7027027027027,-43.74891020052313
SM Pollock,142.10526315789474,97.5,-44.60526315789474
DH Yagnik,130.27522935779817,84.84848484848484,-45.42674450931332
R Dhawan,129.05982905982907,83.09859154929578,-45.961237510533294
KP Pietersen,142.54237288135593,95.23809523809523,-47.304277643260704
FY Fazal,106.06060606060606,57.14285714285714,-48.91774891774892
AP Majumdar,126.3157894736842,75.0,-51.315789473684205
CJ Anderson,130.74866310160428,79.03225806451613,-51.71640503708815
Azmatullah Omarzai,138.70967741935485,86.66666666666667,-52.043010752688176
SN Khan,139.34426229508196,83.33333333333334,-56.01092896174862
DW Steyn,135.13513513513513,75.28089887640449,-59.85423625873064
Rahmanullah Gurbaz,135.88709677419354,74.28571428571429,-61.601382488479246
AD Nath,98.85057471264368,33.33333333333333,-65.51724137931035
HC Brook,128.26086956521738,61.904761904761905,-66.35610766045548
MN van Wyk,127.34375,57.14285714285714,-70.20089285714286
SP Goswami,96.68874172185431,20.0,-76.68874172185431
Mohammad Hafeez,77.10843373493977,0.0,-77.10843373493977
N Saini,102.22222222222221,25.0,-77.22222222222221
VVS Laxman,106.06060606060606,28.57142857142857,-77.4891774891775
TA Boult,122.95081967213115,40.0,-82.95081967213115
W Jaffer,113.76146788990826,30.0,-83.76146788990826
V Suryavanshi,217.89473684210526,132.35294117647058,-85.54179566563468
A Flintoff,115.09433962264151,25.0,-90.09433962264151
JR Philippe,101.29870129870129,0.0,-101.29870129870129
Aniket Verma,171.21212121212122,62.5,-108.71212121212122
Salman Butt,112.8654970760234,0.0,-112.8654970760234
S Sohal,118.70967741935483,0.0,-118.70967741935483
R Shepherd,251.85185185185185,125.64102564102564,-126.21082621082621
AC Blizzard,136.36363636363635,0.0,-136.36363636363635
AG Paunikar,80.32786885245902,,
DJ Jacobs,91.0891089108911,,
DJ Thornely,72.22222222222221,,
DJM Short,112.74509803921569,,
HR Shokeen,98.50746268656717,,
IR Jaggi,76.0,,
LA Carseldine,114.08450704225352,,
M Klinger,93.58974358974359,,
MW Short,118.18181818181819,,
RE Levi,112.16216216216218,,
RT Ponting,70.54263565891473,,
RV Gomez,94.33962264150944,,
S Vidyut,126.08695652173914,,
SD Hope,146.4,,
T Kohler-Cadmore,88.88888888888889,,
